諧聲序,形序,聲-明細,聲形-聲,聲形-形,字類,聲-明細',聲序,聲旁,反切-小韻首字,反切-原貌,反切-周祖謨校,反切-余迺永校,反切-覈校說明,字頭-原貌,字頭-周祖謨校,字頭-余迺永校,字頭-覈校說明,字頭-補,廣韻反切原貌(覈校前),廣韻反切(覈校後),上字,下字,廣韻字頭原貌(覈校前),廣韻字頭(覈校後),廣韻釋義,釋義補充,廣韻字序,切韻擬音(poem版),切韻拼音(poem版),聲紐,呼,等,韻部(調整後),聲調,組,攝,韻部調整說明,廣韻韻部順序,廣韻韻部原貌(調整前),韻部原貌-平上去入相配爲平(調整前),韻部原貌-相配爲平並標A/B類(調整前),小韻-擬音相同(poem版擬音),開合分析(果攝/寒桓/嚴凡/咍灰/遇攝/通攝/臻攝),開合分析(幫組-歌戈/寒桓/唐/泰/咍灰/魂/模/冬/東一),開合分析(幫組-陽/嚴凡/元/廢/鍾/東三/尤/虞/文/微）,A/B類分析(與各組聲紐撘配),中古拼音(polyhedron 版),現代廣州音理論音,粵聲,粵韻,粵調,現代北京音理論音,京聲,京韻,京調,廣韻頁序,頁內字序,小韻序,小韻內字序,全王本切韻-補字,全王本切韻-字數,全王本切韻-反切,裴本切韻-反切,裴本切韻-字序,裴本切韻-字數,裴本切韻-補字,玉篇-原本玉篇殘卷/篆隸萬象名義,玉篇-是否見於原本玉篇殘卷,玉篇-宋本玉篇,經典釋文-拼音(poem版),經典釋文-反切,合併-廣韻,合併-廣韻反切,合併-切韻擬音(poem版),合併-切韻拼音(poem版),合併-中古拼音(polyhedron 版),上字',上字-切韻拼音(poem版),上字-聲紐,上字-呼,上字-等,上字-韻部,上字-聲調,上字-組,上字-攝,下字',下字-切韻拼音(poem版),下字-聲紐,下字-呼,下字-等,下字-韻部,下字-聲調,下字-組,下字-攝,對比-聲紐(上字/被切字),對比-呼(下字/被切字)(不涉及幫組),對比-呼(幫組下字/其他組被切字),對比-等(下字/被切字),對比-韻部(下字/被切字),對比-韻部A/B類(來紐下字/幫見影三組被切字),對比-韻部A/B類(知組下字/幫見影三組被切字),對比韻部A/B類(其他組下字/幫見影三組被切字),上字-切韻擬音(poem版),上字-中古拼音(polyhedron 版),下字-切韻擬音(poem版),下字-中古拼音(polyhedron 版),建議替換爲,是否聲旁,是否次級聲旁,聲形析微,先秦韻部（引自余迺永的《上古音系研究》）,資料引用-其他版本的字頭
7956,106,多,多,肉,,多,434,多,乃亞,,,,,,,,,,乃亞,乃亞,乃,亞,䏧,䏧,膩也乃亞切二,,18785,ɳah,nrah,娘,開,二,麻,去,知,假,,去40,禡,麻,麻,,,,,,nrah,,,,,,,,,去43左,12,2886,1,,2,乃亞,乃亞,1,1,,,,女下,tchjeeq/toaq,昌紙1/都可1,乃亞：膩也乃亞切二,乃亞,ɳah,nrah,nrah,乃,noiq,泥,開,一,咍,上,端,蟹,亞,qah,影,開,二,麻,去,影,假,泥/娘,,,,,,,,nojʔ,naix,ʔah,qrah,,,,,,䏧
11951,398,且,且,竹,,且,614,且,遷謝,,,,,,,,,,遷謝,遷謝,遷,謝,笡,笡,斜逆也遷謝切二,,18787,tshjah,tshjah,清,開,三,麻,去,精,假,,去40,禡,麻,麻,,,,,,chiah,,,,,,,,,去43左,14,2887,1,,1,淺謝,淺謝,1,1,,子夜,,七夜,,,遷謝：斜逆也遷謝切二,遷謝,tshjah,tshjah,chiah,遷,tshjeen,清,開,三,仙A,平,精,山,謝,zjah,邪,開,三,麻,去,精,假,,,,,,,,,tshjɛn,chien,zjah,zsiah,,,,,,笡
11581,21,夏,夏,口,,夏,596,夏,所嫁,,,,,,,,,,所嫁,所嫁,所,嫁,嗄,嗄,老子曰終日號而不嗄注云聲不變也所嫁切又於介切三,,18789,ʂah,srah,生,開,二,麻,去,莊,假,,去40,禡,麻,麻,,,,,,srah,,,,,,,,,去43左,16,2888,1,,,,,,,,,,所訝,qaih,一邁1/於介1/於邁1,於犗：聲敗又所嫁切/所嫁：老子曰終日號而不嗄注云聲不變也所嫁切又於介切三,於犗/所嫁,ʔajh/ʂah,qaih/srah,qrad/srah,所,srjooq,生,開,三,魚,上,莊,遇,嫁,kah,見,開,二,麻,去,見,假,,,,,,,,,ʂjɔʔ,sriox,kah,krah,,,,,,嗄
10626,288,瓜,瓜,土,,瓜,558,瓜,古罵,,,,,,,,,,古罵,古罵,古,罵,坬,坬,土埵古罵切二,,18792,kwah,kwah,見,合,二,麻,去,見,假,,去40,禡,麻,麻,,,,,,kruah,,,,,,,,,去43左,19,2889,1,,2,古罵,,,,,,,古罵,,,古罵：土埵古罵切二,古罵,kwah,kwah,kruah,古,koq,見,開,一,模,上,見,遇,罵,mah,明,開,二,麻,去,幫,假,,,幫組麻二開/麻二合,,,,,,koʔ,kox,mah,mrah,,,,,,坬
17760,189,宅,宅,虫,,宅,883,乇,除駕,,,,,,,,,,除駕,除駕,除,駕,䖳,䖳,水母也一名蟦形如羊胃無目以蝦爲目除駕切二,,18794,ɖah,drah,澄,開,二,麻,去,知,假,,去40,禡,麻,麻,,,,,,drah,,,,,,,,,去43左,21,2890,1,a塗,3,徒嫁,,,,,除奼,,除嫁,,,除駕：水母也一名蟦形如羊胃無目以蝦爲目除駕切二,除駕,ɖah,drah,drah,除,drjoo,澄,開,三,魚,平,知,遇,駕,kah,見,開,二,麻,去,見,假,,,,,,,,,ɖjɔ,drio,kah,krah,,,,,,䖳
11538,381,瓦,,瓦,整體,瓦,594,瓦,五化,,,,,,,,,,五化,五化,五,化,瓦,瓦,泥瓦屋五化切一,,18796,ŋwah,ngwah,疑,合,二,麻,去,見,假,,去40,禡,麻,麻,,,,,,ngruah,,,,,,,,,去43左,23,2891,1,,1,五化,,,,,五寡,,午寡,ngwaq/ngweeq,五寡1/如字1/顏寡1/危委1,五寡：古史考曰夏時昆吾氏作瓦也五寡切二/五化：泥瓦屋五化切一,五寡/五化,ŋwaʔ/ŋwah,ngwaq/ngwah,ngruax/ngruah,五,ngoq,疑,開,一,模,上,見,遇,化,hwah,曉,合,二,麻,去,影,假,,,,,,,,,ŋoʔ,ngox,hwah,hruah,,聲旁,次級聲旁,,歌,瓦
10632,47,瓜瓜瓜,瓜瓜瓜,手穴,曡聲,瓜,558,瓜,烏㕦,,,,,,,,,,烏㕦,烏㕦,烏,㕦,攨,攨,吳人云牽亦爲攨也烏㕦切三,,18797,ʔwah,qwah,影,合,二,麻,去,影,假,,去40,禡,麻,麻,,,,,,qruah,,,,,,,,,去43左,24,2892,1,,,,,,,,,,,,,烏㕦：吳人云牽亦爲攨也烏㕦切三,烏㕦,ʔwah,qwah,qruah,烏,qo,影,開,一,模,平,影,遇,㕦,ghwah,匣,合,二,麻,去,影,假,,,,,,,,,ʔo,qo,ɦwah,ghruah,,,,,,攨
14987,261,羕,羕,水,,羕,759,羊,餘亮,,,,,,,,,,餘亮,餘亮,餘,亮,漾,漾,水名在隴西餘亮切十二,,18800,jɒŋh,yjoangh,以,開,三,陽,去,以,宕,,去41,漾,陽,陽,,,,,,jangh,yêng6,y,êng,6,yiang4,y,iang,4,去43左,27,2893,1,,10,餘亮,餘亮,2,,,余尚,,,yjoangh,羊尚1,餘亮：水名在隴西餘亮切十二,餘亮,jɒŋh,yjoangh,jangh,餘,yjoo,以,開,三,魚,平,以,遇,亮,ljoangh,來,開,三,陽,去,來,宕,,,,,,,,,jɔ,jo,ljɒŋh,liangh,,,,,,漾
14688,117,京,京,人,,京,740,京,力讓,,,,,,,,,,力讓,力讓,力,讓,亮,亮,朗也導也亦姓出姓苑力讓切十五,,18812,ljɒŋh,ljoangh,來,開,三,陽,去,來,宕,,去41,漾,陽,陽,,,,,,liangh,lêng6,l,êng,6,liang4,l,iang,4,去43左,39,2894,1,,9,力讓,力讓,1,9,,力尚,,力尚,ljoang/ljoangh,力章1/力尚1/如字1,力讓：朗也導也亦姓出姓苑力讓切十五,力讓,ljɒŋh,ljoangh,liangh,力,ljik,來,開,三,蒸,入,來,曾,讓,njoangh,日,開,三,陽,去,日,宕,,,,,,,,,ljɨk,lik,ȵjɒŋh,njangh,,,,後起字，京聲；與倞不同,,亮
15040,166,爿,爿,犬,,爿,764,爿,鋤亮,,,,,,,,,,鋤亮,鋤亮,鋤,亮,狀,狀,形狀鋤亮切一,,18827,dʐjɒŋh,dzrjoangh,崇,開,三,陽,去,莊,宕,,去41,漾,陽,陽,,,,,,zriangh,zong6,z,ong,6,zhuang4,zh,uang,4,去43左,54,2895,1,,1,鋤亮,,,,,仕亮,,仕亮,,,鋤亮：形狀鋤亮切一,鋤亮,dʐjɒŋh,dzrjoangh,zriangh,鋤,dzrjoo,崇,開,三,魚,平,莊,遇,亮,ljoangh,來,開,三,陽,去,來,宕,,,,,,,,,dʐjɔ,zrio,ljɒŋh,liangh,,,,,,狀
14338,27,襄,襄,言,,襄,721,𤕦,人㨾,,,,,,,,,,人㨾,人㨾,人,㨾,讓,讓,退讓責讓又交讓木名兩樹相對一枯則一生岷山有之人㨾切四,,18828,ȵjɒŋh,njoangh,日,開,三,陽,去,日,宕,,去41,漾,陽,陽,,,,,,njangh,yêng6,y,êng,6,rang4,r,ang,4,去43左,55,2896,1,,4,如狀,,,,,如尚,是,如尚,,,人㨾：退讓責讓又交讓木名兩樹相對一枯則一生岷山有之人㨾切四,人㨾,ȵjɒŋh,njoangh,njangh,人,njin,日,開,三,真A,平,日,臻,㨾,yjoangh,以,開,三,陽,去,以,宕,,,,,,,,,ȵjɨn,njin,jɒŋh,jangh,,,,,,讓
14597,361,向,向,食,,向,734,向,式亮,,,,,,,,,,式亮,式亮,式,亮,餉,餉,餉饋式亮切十,,18832,ɕjɒŋh,cjoangh,書,開,三,陽,去,章,宕,,去41,漾,陽,陽,,,,,,sjangh,hêng2,h,êng,2,xiang3,x,iang,3,去44右,3,2897,1,,4,式亮,,,,,式尚,是,式亮,cjoangh/0,式亮1/□尚1,式亮：餉饋式亮切十,式亮,ɕjɒŋh,cjoangh,sjangh,式,cjik,書,開,三,蒸,入,章,曾,亮,ljoangh,來,開,三,陽,去,來,宕,,,,,,,,,ɕjɨk,sjik,ljɒŋh,liangh,,,,,,餉
14918,353,長,長,巾,,長,755,長,知亮,,,,,,,,,,知亮,知亮,知,亮,帳,帳,帷帳釋名曰小帳曰斗帳形如覆斗也漢書曰東方朔云陛下誠能用臣朔之計推甲乙之帳知亮切五,,18842,ʈjɒŋh,trjoangh,知,開,三,陽,去,知,宕,,去41,漾,陽,陽,,,,,,triangh,zêng3,z,êng,3,zhang4,zh,ang,4,去44右,13,2898,1,,3,陟亮,,,,,豬亮,,知亮,trjoangh,陟亮1/張仗1/張亮1,知亮：帷帳釋名曰小帳曰斗帳形如覆斗也漢書曰東方朔云陛下誠能用臣朔之計推甲乙之帳知亮切五,知亮,ʈjɒŋh,trjoangh,triangh,知,tree,知,開,三,支B,平,知,止,亮,ljoangh,來,開,三,陽,去,來,宕,,,,,,,,,ʈɛ,trie,ljɒŋh,liangh,,,,,,帳
14903,37,長,長,心,,長,755,長,丑亮,,,,,,,,,,丑亮,丑亮,丑,亮,悵,悵,失志丑亮切十,,18847,ʈhjɒŋh,thrjoangh,徹,開,三,陽,去,知,宕,,去41,漾,陽,陽,,,,,,thriangh,cêng3,c,êng,3,chang4,ch,ang,4,去44右,18,2899,1,,7,丑亮,丑亮,1,5,,勅亮,,敕亮,thrjoangh,勑亮1,丑亮：失志丑亮切十,丑亮,ʈhjɒŋh,thrjoangh,thriangh,丑,thrjouq,徹,開,三,尤,上,知,流,亮,ljoangh,來,開,三,陽,去,來,宕,,,,,,,,,ʈhjɤwʔ,thriux,ljɒŋh,liangh,,,,,,悵
14592,306,向,,宀口,會意,向,734,向,許亮,,,,,,,,,,許亮,許亮,許,亮,向,向,對也窻也說文曰北出牖也从宀口詩云塞向墐戶許亮切八,,18857,hjɒŋh,hjoangh,曉,開,三,陽,去,影,宕,,去41,漾,陽,陽,,,,,,hiangh,hêng3,h,êng,3,xiang4,x,iang,4,去44右,28,2900,1,,5,許亮,許亮,1,5,,許亮,,許亮/舒尚,cjoangh/hjoangh/hjoangq,失亮1/式上1/式亮3/書亮1/舒尚1/舒亮25/傷亮2/如字1/香亮1/許亮7/嚮1/香丈1/許丈7,式亮：人姓出河內本自有殷宋文公支子向文旰旰孫戍以王父字爲氏又許亮切/許亮：對也窻也說文曰北出牖也从宀口詩云塞向墐戶許亮切八,式亮/許亮,ɕjɒŋh/hjɒŋh,cjoangh/hjoangh,sjangh/hiangh,許,hjooq,曉,開,三,魚,上,影,遇,亮,ljoangh,來,開,三,陽,去,來,宕,,,,,,,,,hjɔʔ,hiox,ljɒŋh,liangh,,聲旁,次級聲旁,尚（⿳八冂口）、向（⿱宀口）不同,陽,向
14896,117,丈,丈,人,,丈,754,丈,直亮,,,,,,,,,,直亮,直亮,直,亮,仗,仗,器仗也又持也直亮切三,,18865,ɖjɒŋh,drjoangh,澄,開,三,陽,去,知,宕,,去41,漾,陽,陽,,,,,,driangh,,,,,,,,,去44右,36,2901,1,a畼a䩨,5,直亮,直亮,1,2,,直亮,,直亮,drjoangh,直亮1,直兩：憑仗本又音去聲/直亮：器仗也又持也直亮切三,直兩/直亮,ɖjɒŋʔ/ɖjɒŋh,drjoangq/drjoangh,driangx/driangh,直,drik,澄,開,三,蒸,入,知,曾,亮,ljoangh,來,開,三,陽,去,來,宕,,,,,,,,,ɖɨk,drik,ljɒŋh,liangh,,,,,,仗
14389,363,襄,襄,酉,,釀,721,𤕦,女亮,,,,,,,,,,女亮,女亮,女,亮,釀,釀,醞酒女亮切三,,18868,ɳjɒŋh,nrjoangh,娘,開,三,陽,去,知,宕,,去41,漾,陽,陽,,,,,,nriangh,yêng6,y,êng,6,niang4,n,iang,4,去44右,39,2902,1,,2,女亮,女亮,1,1,,女悵,,女帳,nrjoangh,女亮5,女亮：醞酒女亮切三,女亮,ɳjɒŋh,nrjoangh,nriangh,女,nrjooq,娘,開,三,魚,上,知,遇,亮,ljoangh,來,開,三,陽,去,來,宕,,,,,,,,,ɳjɔʔ,nriox,ljɒŋh,liangh,,,次級聲旁,,,釀
15035,401,匠,,匚斤,會意,匠,763,匠,疾亮,,,,,,,,,,疾亮,疾亮,疾,亮,匠,匠,工匠漢書曰將作少府秦官掌理宮室又姓風俗通云凡氏於事巫卜陶匠是也疾亮切三,,18871,dzjɒŋh,dzjoangh,從,開,三,陽,去,精,宕,,去41,漾,陽,陽,,,,,,ziangh,zêng6,z,êng,6,jiang4,j,iang,4,去44右,42,2903,1,,3,疾亮,疾亮,1,2,,疾亮,,似亮,,,疾亮：工匠漢書曰將作少府秦官掌理宮室又姓風俗通云凡氏於事巫卜陶匠是也疾亮切三,疾亮,dzjɒŋh,dzjoangh,ziangh,疾,dzjit,從,開,三,真A,入,精,臻,亮,ljoangh,來,開,三,陽,去,來,宕,,,,,,,,,dzjɨt,zit,ljɒŋh,liangh,,聲旁,次級聲旁,,陽,匠
15001,289,章,章,阜,,章,760,章,之亮,,,,,,,,,,之亮,之亮,之,亮,障,障,界也隔也又步障也王君夫作絲巾步障三十里石崇作錦障五十里以敵之之亮切五,,18874,tɕjɒŋh,tcjoangh,章,開,三,陽,去,章,宕,,去41,漾,陽,陽,,,,,,cjangh,zêng3,z,êng,3,zhang4,zh,ang,4,去44右,45,2904,1,,4,之亮,之亮,1,4,,之讓/之楊,是,之尚/之羊,tcjoang/tcjoangh/0,章6/之尚3/之亮3/章尚1/章亮2/□亮1,諸良：隔也又丘山頂上平又音去聲/之亮：界也隔也又步障也王君夫作絲巾步障三十里石崇作錦障五十里以敵之之亮切五,諸良/之亮,tɕjɒŋ/tɕjɒŋh,tcjoang/tcjoangh,cjang/cjangh,之,tcje,章,開,三,之,平,章,止,亮,ljoangh,來,開,三,陽,去,來,宕,,,,,,,,,tɕjɨ,cji,ljɒŋh,liangh,,,,,,障
14253,250,尚,,八冂口,會意,尚,720,尚,時亮,,,,,,,,,,時亮,時亮,時,亮,尚,尚,庶幾亦高尚又飾也曾也加也佐也韻略云凡主天子之物皆曰尚尚醫尚食等是也又姓後漢高士尚子平又漢複姓有尚方氏時亮切四,,18879,dʑjɒŋh,dcjoangh,常,開,三,陽,去,章,宕,,去41,漾,陽,陽,,,,,,zjangh,sêng6,s,êng,6,shang4,sh,ang,4,去44右,50,2905,1,,3,常亮,常亮,1,3,,時亮,,時樣,dcjoang/dcjoangh/dcjoangq,常2/時亮1/時掌1,市羊：尚書官名又時仗切/時亮：庶幾亦高尚又飾也曾也加也佐也韻略云凡主天子之物皆曰尚尚醫尚食等是也又姓後漢高士尚子平又漢複姓有尚方氏時亮切四,市羊/時亮,dʑjɒŋ/dʑjɒŋh,dcjoang/dcjoangh,zjang/zjangh,時,dcje,常,開,三,之,平,章,止,亮,ljoangh,來,開,三,陽,去,來,宕,,,,,,,,,dʑjɨ,zji,ljɒŋh,liangh,,聲旁,次級聲旁,尚（⿳八冂口）、向（⿱宀口）不同；尚冋可相參照,陽,尚
15081,129,爿,爿,士,,壯,764,爿,側亮,,,,,,,,,,側亮,側亮,側,亮,壯,壯,大也側亮切三,,18883,tʂjɒŋh,tsrjoangh,莊,開,三,陽,去,莊,宕,,去41,漾,陽,陽,,,,,,criangh,zong3,z,ong,3,zhuang4,zh,uang,4,去44左,4,2906,1,,3,側亮,側亮,1,3,,俎亮,,阻亮,tsrjoangh,阻亮1/側狀2/側亮7/側諒1/莊亮2,側亮：大也側亮切三,側亮,tʂjɒŋh,tsrjoangh,criangh,側,tsrik,莊,開,三,蒸,入,莊,曾,亮,ljoangh,來,開,三,陽,去,來,宕,,,,,,,,,tʂɨk,crik,ljɒŋh,liangh,,,次級聲旁,,陽,壯
13885,37,央,央,心,,央,709,央,於亮,,,,,,,,,,於亮,於亮,於,亮,怏,怏,情不足也於亮切四,,18886,ʔjɒŋh,qjoangh,影,開,三,陽,去,影,宕,,去41,漾,陽,陽,,,,,,qiangh,,,,,,,,,去44左,7,2907,1,,4,於亮,於亮,1,2,,於亮,,於兩/於亮,qjoang/qjoangh,於良1/於亮1,於兩：怏悵也又於亮切/於亮：情不足也於亮切四,於兩/於亮,ʔjɒŋʔ/ʔjɒŋh,qjoangq/qjoangh,qiangx/qiangh,於,qjoo,影,開,三,魚,平,影,遇,亮,ljoangh,來,開,三,陽,去,來,宕,,,,,,,,,ʔjɔ,qio,ljɒŋh,liangh,,,,,,怏
14705,418,京,京,弓,,京,740,京,其亮,,,,,,,,,,其亮,其亮,其,亮,弶,弶,張取獸也其亮切又魚兩切一,,18890,gjɒŋh,gjoangh,群,開,三,陽,去,見,宕,,去41,漾,陽,陽,,,,,,giangh,,,,,,,,,去44左,11,2908,1,,1,其亮,其亮,1,1,,渠向,,巨尚,gjoangh,巨亮1,其亮：張取獸也其亮切又魚兩切一,其亮,gjɒŋh,gjoangh,giangh,其,ge,群,開,三,之,平,見,止,亮,ljoangh,來,開,三,陽,去,來,宕,,,,,,,,,gɨ,gi,ljɒŋh,liangh,,,,,,弶
14884,21,昌,昌,口,,昌,753,昌,尺亮,,,,,,,,,,尺亮,尺亮,尺,亮,唱,唱,發歌又導也亦作誯倡尺亮切四,,18891,tɕhjɒŋh,tchjoangh,昌,開,三,陽,去,章,宕,,去41,漾,陽,陽,,,,,,chjangh,cêng3,c,êng,3,chang4,ch,ang,4,去44左,12,2909,1,,1,昌亮,昌亮,1,1,,充向,,充向,tchjoangh,如字1/昌亮1,尺亮：發歌又導也亦作誯倡尺亮切四,尺亮,tɕhjɒŋh,tchjoangh,chjangh,尺,tchjeek,昌,開,三,清A,入,章,梗,亮,ljoangh,來,開,三,陽,去,來,宕,,,,,,,,,tɕhjɛk,chjek,ljɒŋh,liangh,,,,,,唱
14002,315,井刅,刅,井,,刅,712,刅,初亮,,,,,,,,,,初亮,初亮,初,亮,刱,刱,初也說文曰造法刱業也初亮切四,,18895,tʂhjɒŋh,tshrjoangh,初,開,三,陽,去,莊,宕,,去41,漾,陽,陽,,,,,,chriangh,cong3,c,ong,3,chuang4,ch,uang,4,去44左,16,2910,1,,3,初亮,初亮,1,3,,楚向,,楚向,,,初亮：初也說文曰造法刱業也初亮切四,初亮,tʂhjɒŋh,tshrjoangh,chriangh,初,tshrjoo,初,開,三,魚,平,莊,遇,亮,ljoangh,來,開,三,陽,去,來,宕,,,,,,,,,tʂhjɔ,chrio,ljɒŋh,liangh,,,,擬爲rh-；金文可用爲荆，井可能是複聲旁，存疑,,刱
15061,363,將,將,酉,,將,764,爿,子亮,于亮,子亮,子亮,校,,,,,,于亮,子亮,子,亮,醬,醬,說文作酱醢也漢書武帝使唐蒙風曉南越南越食蒙蜀蒟醬子亮切四,,18899,tsjɒŋh,tsjoangh,精,開,三,陽,去,精,宕,,去41,漾,陽,陽,,,,,,ciangh,zêng3,z,êng,3,jiang4,j,iang,4,去44左,20,2911,1,,2,即亮,即亮,1,2,,子匠,,子匠,tsjoangh,子匠1/子亮1,子亮：說文作酱醢也漢書武帝使唐蒙風曉南越南越食蒙蜀蒟醬子亮切四,子亮,tsjɒŋh,tsjoangh,ciangh,子,tsjeq,精,開,三,之,上,精,止,亮,ljoangh,來,開,三,陽,去,來,宕,,,,,,,,,tsjɨʔ,cix,ljɒŋh,liangh,,,,,,醬
14540,325,卬,卬,車,,卬,727,卬,魚向,,,,,,,,,,魚向,魚向,魚,向,𨋕,𨋕,轎𨋕魚向切二,,18903,ŋjɒŋh,ngjoangh,疑,開,三,陽,去,見,宕,,去41,漾,陽,陽,,,,,,ngiangh,,,,,,,,,去44左,24,2912,1,,2,語向,語向,1,2,,牛向,,牛向,,,魚向：轎𨋕魚向切二,魚向,ŋjɒŋh,ngjoangh,ngiangh,魚,ngjoo,疑,開,三,魚,平,見,遇,向,hjoangh,曉,開,三,陽,去,影,宕,,,,,,,,,ŋjɔ,ngio,hjɒŋh,hiangh,,,,,,𨋕
14072,27,方,方,言,,方,715,方,敷亮,,,,,,,,,,敷亮,敷亮,敷,亮,訪,訪,謀也敷亮切三,,18905,phwjɒŋh,phwjoangh,滂,合,三,陽,去,幫,宕,,去41,漾,陽,陽,,,,幫組陽>合,,phyangh,fong2,f,ong,2,fang3,f,ang,3,去44左,26,2913,1,,2,敷亮,芳向,1,2,,孚望,,孚望,,,敷亮：謀也敷亮切三,敷亮,phwjɒŋh,phwjoangh,phyangh,敷,phwjo,滂,合,三,虞,平,幫,遇,亮,ljoangh,來,開,三,陽,去,來,宕,,,,,,,,,phwjo,phyo,ljɒŋh,liangh,,,,,,訪
14180,119,亡,亡,女,,亡,717,亡,巫放,,,,,,,,,,巫放,巫放,巫,放,妄,妄,虛妄又亂也誣也巫放切六,,18908,mwjɒŋh,mwjoangh,明,合,三,陽,去,幫,宕,,去41,漾,陽,陽,,,,幫組陽>合,,myangh,mong5,m,ong,5,wuang4,w,uang,4,去44左,29,2914,1,,5,武放,武放,1,4,,武况,,武況,mwjoang/mwjoangh,亡1/亡尚2/亡亮1,巫放：虛妄又亂也誣也巫放切六,巫放,mwjɒŋh,mwjoangh,myangh,巫,mwjo,明,合,三,虞,平,幫,遇,放,pwjoangh,幫,合,三,陽,去,幫,宕,,,,,,,,,mwjo,myo,pwjɒŋh,pyangh,,,,,,妄
14801,261,兄,兄,水,,兄,742,兄,許訪,,,,,,,,,,許訪,許訪,許,訪,況,況,匹擬也善也矧也說文曰寒水也亦脩況琴名又姓何氏姓苑云今廬江人許訪切四,,18914,hwjɒŋh,hwjoangh,曉,合,三,陽,去,影,宕,,去41,漾,陽,陽,,,,,,hyangh,fong3,f,ong,3,kuang4,k,uang,4,去44左,35,2915,1,,3,許妨,許放,1,3,,呼放,,吁放,,,許訪：匹擬也善也矧也說文曰寒水也亦脩況琴名又姓何氏姓苑云今廬江人許訪切四,許訪,hwjɒŋh,hwjoangh,hyangh,許,hjooq,曉,開,三,魚,上,影,遇,訪,phwjoangh,滂,合,三,陽,去,幫,宕,,,,,,,,,hjɔʔ,hiox,phwjɒŋh,phyangh,,,,,,況
14757,27,狂,狂,言,,狂,741,王,居況,,,,,,,,,,居況,居況,居,況,誑,誑,欺也居況切四,,18918,kwjɒŋh,kwjoangh,見,合,三,陽,去,見,宕,,去41,漾,陽,陽,,,,,,kyangh,kong4,k,ong,4,kuang2,k,uang,2,去44左,39,2916,1,,2,九忘,九妄,1,3,,俱放,是,俱放,kwjoangh,九況7/俱放1,居況：欺也居況切四,居況,kwjɒŋh,kwjoangh,kyangh,居,kjoo,見,開,三,魚,平,見,遇,況,hwjoangh,曉,合,三,陽,去,影,宕,,,,,,,,,kjɔ,kio,hwjɒŋh,hyangh,,,,,,誑
14720,77,王,王,辵,,王,741,王,于放,,,,,,,,,,于放,于放,于,放,迋,迋,往也勞也于放切五,,18922,ɦwjɒŋh,ghwjoangh,云,合,三,陽,去,影,宕,,去41,漾,陽,陽,,,,,,yangh,,,,,,,,,去44左,43,2917,1,,4,于放,,,,,尤放,,尤放/具往,ghwjoangh/gwjoangq/kwjoangh,于況2/求往2/求枉1/古況1/居望1,俱往：欺怨/于放：往也勞也于放切五,俱往/于放,kwjɒŋʔ/ɦwjɒŋh,kwjoangq/ghwjoangh,kyangx/yangh,于,ghwjo,云,合,三,虞,平,影,遇,放,pwjoangh,幫,合,三,陽,去,幫,宕,,,,,,,,,ɦwjo,yo,pwjɒŋh,pyangh,,,,與𨓹不同,,迋
14115,60,方,方,攴,,放,715,方,甫妄,,,,,,,,,,甫妄,甫妄,甫,妄,放,放,逐也去也甫妄切四,,18927,pwjɒŋh,pwjoangh,幫,合,三,陽,去,幫,宕,,去41,漾,陽,陽,,,,幫組陽>合,,pyangh,fong3,f,ong,3,fang4,f,ang,4,去44左,48,2918,1,,4,府妄,府妄,1,2,,甫望/甫往,是,甫望/甫往,pwjoangh/pwjoangq,如字3/方丈1/方兩2/方往23/甫往8/甫罔1,分网：上同/甫妄：逐也去也甫妄切四,分网/甫妄,pwjɒŋʔ/pwjɒŋh,pwjoangq/pwjoangh,pyangx/pyangh,甫,pwjoq,幫,合,三,虞,上,幫,遇,妄,mwjoangh,明,合,三,陽,去,幫,宕,,,,,,,,,pwjoʔ,pyox,mwjɒŋh,myangh,,,次級聲旁,,,放
